-0.4478555 0.07551384 -0.19801861 -0.54932374 0.29384664 -0.91509175 0.5780729 -0.9962458 -0.37883416 -0.043490045 1.4171338 0.40101033 2.2587595 -0.82176936 -0.30334443 -0.83671016 -0.9563531 1.1095164 0.6209635 0.45725366 0.319909 -0.09070047 0.35294706 -0.2415765 -0.45630926 0.35559747 -0.7375345 1.1730673 -0.8381463 -0.57454294 1.8011129 1.5737748 -1.2132715 0.33966392 -0.22493319 -0.23410513 0.46517897 -0.96206737 0.38908273 1.1489506 0.16265792 -0.24804708 -0.54453415 -0.282453 1.105318 0.11985192 -0.48399487 -0.7178358,13
-0.35177803 1.0724391 0.13842657 0.9096589 1.0120546 -0.22925393 3.0096476 -0.69701886 0.20319545 -0.8262866 1.2734607 -0.037887167 0.90315706 -0.07744194 0.60713476 1.1153749 0.12758563 -0.68967366 0.522043 -0.07356002 0.8104816 0.47798702 1.4179231 -1.1869116 -2.2881644 0.315284 0.012053497 1.2753469 1.2401094 0.35502207 -1.1016995 2.0585406 0.33443758 -1.4138261 0.9280489 0.5226568 -0.19230703 2.2682025 1.0273622 0.4663792 -1.6576428 -0.6678259 -0.17547904 0.67678684 0.6422283 1.3826809 0.32767907 -1.1194605,14
-0.0766729 -0.1803118 -0.8322067 -0.27328464 1.923478 -0.09563834 -0.25929856 -1.3465333 0.36437058 -1.369153 -0.16259062 1.0828695 0.33432055 2.1753967 -0.8635568 -0.9587658 0.041904304 -0.90864 0.7835224 -0.66444063 -0.58199865 1.1685971 0.4839409 -0.0851759 -3.280993 -1.5174733 0.03473282 -0.150441 -0.32766053 1.8817216 -0.19366467 -0.63942146 0.12050673 0.70419705 1.4267803 -0.45939818 0.5404242 -1.2785149 -1.2452222 0.5602282 1.5603112 -0.693307 0.5981788 0.21468928 -0.99931794 -0.15916821 1.4101226 2.3295856,15
0.68523604 0.860705 -0.23258038 -0.023300925 0.9393472 -0.67509687 0.09241787 -0.6526359 -0.6657434 -0.49829695 1.4092594 -1.7818847 1.3791597 0.545975 1.1140606 -0.24689671 -0.21721415 -1.1588457 -0.80174196 -0.14139834 1.6479201 1.7469956 0.14788441 0.5035546 1.1050366 0.3468414 -0.35140556 1.5083005 0.8104753 1.7316114 1.1618949 0.5024342 0.04452859 -0.24737307 -0.012996656 0.95731026 -0.8790958 -0.47575885 0.47151786 -0.7022573 -0.83741295 0.3221417 -0.9433152 -0.25011408 0.664933 0.12452931 -1.8704296 -0.26284894,16
1.5906445 1.9372542 -0.041274548 -0.7516861 -0.034664135 0.48924875 -1.3184193 -1.9038703 -1.0473639 -0.45158026 0.84917545 0.66716796 -1.4620397 0.79801553 0.14849888 -0.6830947 -0.5585766 0.27799478 -2.5822787 0.3600034 -0.7565533 0.34779495 -0.99597055 2.5441494 -1.9668523 0.0754918 -1.0624005 0.14390936 0.37689587 -1.2186102 0.64323163 0.053834673 0.91257477 0.10812622 -0.13057049 1.5089947 -0.17605764 -0.7600346 -0.26983798 -0.43245605 0.7460463 -0.5070773 0.105251424 0.27237839 -0.86709976 -0.6585829 -1.070603 -1.1902308,17
-0.14664634 0.40132707 1.0856886 0.6661424 -0.08123753 0.7604437 -0.94717324 1.4915562 0.10832475 0.44385734 -0.49511045 0.4873574 1.9604654 0.32152465 -0.796662 -1.0535356 -1.6159284 0.51575524 0.17512642 -0.66997087 0.34801692 0.6832593 0.90977997 1.5411645 -1.6402676 -0.992009 1.139454 -0.21799545 2.7033587 0.6744034 -0.11854196 -1.7313154 -0.14189939 -0.052735716 1.0340167 -0.5229421 -0.7986559 0.90870893 0.5347806 1.7463292 1.576369 0.9141633 0.24990906 -1.0249137 -0.73969936 -0.26060998 -0.81031644 -0.24487434,18
0.889864 0.18343374 -0.21064143 1.3082768 -0.7503192 0.074950166 0.49317315 -1.4373921 0.5414445 0.13778423 -0.19910283 -0.21342966 -0.83288455 0.70291257 -0.3532406 0.1998842 -1.6207731 1.1497079 1.2193098 -1.0342474 0.4917512 -0.9801481 -0.05599302 -0.1683888 0.870224 -0.86499596 1.3249872 -0.8999234 2.385383 -0.21593678 -1.1015598 1.1514101 -0.8039705 2.8978522 2.296208 0.117129594 -0.9074072 -0.01819892 0.17428577 -1.4747056 0.30319145 0.44021395 0.74749744 -0.16025797 0.12618831 -0.52126604 -0.43530607 0.27282023,19
0.2540989 1.252803 0.38593772 0.0065848855 -0.4736049 1.3914988 0.15882303 -0.20110382 1.5466893 0.56389743 0.89813364 -0.021285871 -0.084694624 -0.35926345 0.8391679 -0.47750965 -0.4203823 -0.7674421 0.8492905 1.3618431 -0.093866974 0.4452402 -0.8031716 -1.9334929 0.8158173 -1.1758108 0.4074585 0.9624701 0.19424126 0.53339607 -1.5118428 0.5550753 -0.8714977 0.8928511 0.08252183 0.5815232 2.485197 -0.30927452 0.10022497 -0.04041547 -0.033733778 -0.9626724 0.66520005 1.9223367 0.28573608 0.62265813 -0.21049303 -0.8050258,20
-0.53053266 0.93437225 -0.48609698 0.18220717 0.91768545 1.0270077 -1.6320281 0.2479258 -0.3301342 -0.5592438 2.1748273 2.2615364 -0.38289577 2.4702034 -0.71079904 -1.196978 0.4475559 2.2980747 1.1016722 -0.82968247 -0.11835033 0.7622889 -0.0027350073 -1.3298388 0.101653785 -0.6722404 0.8983115 0.4239304 0.3251135 1.1376042 1.229036 1.5946317 -0.40926355 -1.0844738 1.676502 -0.44585043 0.40730777 0.626153 0.67337894 0.11436185 0.25463188 -0.031191131 -0.26091996 0.68366355 0.5103328 0.3524752 -0.3842167 -0.015065349,21
-0.69219685 -1.1078789 1.3205678 -0.5888425 -0.34125206 -0.753576 -0.008257525 -1.5984834 -1.3472961 -0.31634283 -0.70750624 1.3106667 1.0147915 0.14656165 0.24510922 -1.43057 -0.4518842 -0.9457359 0.9800594 0.6242689 0.91971505 1.4861772 -0.47637573 -1.0878445 0.4364271 2.3024936 0.22935374 1.477721 0.23180988 1.4160645 -0.5906894 -0.23370987 2.19424 -1.0309017 -1.1704751 -1.2184757 0.86404985 0.20598324 0.16929266 -0.6522715 0.15614457 0.15985723 -2.0238204 1.697827 0.5569898 -0.13475102 -0.68624705 1.6242441,22
-0.6582903 2.0300064 0.26305497 0.5314348 0.009498722 2.1795483 1.6448939 1.7215421 -1.6764785 0.653578 1.192409 -0.2447481 -0.06354681 0.13878088 0.12506022 0.48424318 -0.69551665 0.5849394 -0.061323937 2.0948079 0.611122 -0.12892053 1.4245245 1.0881518 -0.5088707 -0.1494899 1.5706422 -0.04272975 -0.27335808 -0.7575291 1.1157362 -1.9008751 0.33512294 -0.02685011 0.22226992 0.3466026 -0.56266713 -0.60854775 0.29035679 0.080081925 -0.0036446224 -0.5208392 2.0919368 -0.31534308 -1.9766823 -1.72669 -0.7608015 0.4079445,23
-0.4805451 -1.5614376 -0.7931615 -1.0520406 0.19005354 0.7099966 0.5050125 -0.5108108 -1.6189629 0.025985993 0.8896049 0.053068973 0.7172654 -0.7618608 -0.12226807 -2.8560336 -0.95716 0.5641262 -0.4799224 1.5301119 -0.082624234 -1.3744235 0.67165947 -1.6118246 -0.3849004 -0.6102481 0.046374727 1.1697824 0.2908729 0.6666588 -0.45658067 -0.094295174 -0.009603583 2.8125532 1.2247454 1.1334505 0.9614696 0.9842144 1.3551441 0.7330136 -1.4437213 -0.49779958 -0.5167672 -2.3441272 1.8054054 -0.7996011 0.86130005 -1.09769,24
-0.88548034 1.1017803 -0.09829006 -0.9341672 -0.19651046 0.049686063 0.8887543 -0.5149077 0.014434499 1.8879073 0.20557134 -0.13921376 0.73321086 1.0530148 0.4127074 0.4794115 -1.3217057 0.46241444 -1.2780364 -0.40025714 0.52683616 1.0211748 0.030205268 -0.28497484 -0.9085479 0.58416075 -0.6485598 1.8831286 0.08424206 0.5050497 0.7157114 -1.2093228 0.7484262 0.8694895 -0.026299523 0.13692038 -0.35237974 1.3005844 0.7780568 2.0178432 -1.9272183 -0.9636133 1.4047731 -0.21451421 0.3355347 -0.7384889 -0.68693453 0.22018138,25
-0.42605853 0.8535466 0.36726663 0.4356233 0.70506036 0.11604318 -1.5295491 -0.5049735 -0.4055418 0.7165446 -0.73623645 0.62334275 -0.8254522 1.2542173 -0.63732433 0.9778967 -0.4515335 0.11700964 -1.6995254 -0.045871094 0.5010894 -0.48866725 -0.59157914 0.1482758 -0.6477602 0.6963463 0.5068638 -0.7428399 1.5325487 0.38419133 0.27525803 -1.0223457 -1.0398784 1.1480507 0.8507098 0.6075662 1.6277921 1.8978397 -0.6246818 -0.31634572 2.1351578 -0.23849604 0.3425192 0.2758645 -0.08162326 -0.67472935 2.0332 -2.127068,26
-0.051405758 -1.2371595 1.0649706 -0.6071192 -0.40053236 -0.18372948 -0.7868003 -0.22567016 -0.6099342 -0.5881357 0.8000863 0.6426139 -1.4602327 0.5460397 1.4677207 0.7707533 -0.3440071 -0.25772047 -0.73636675 0.9511718 0.6780959 1.6523497 -0.4501907 0.06103292 0.19008067 -0.97757405 1.4113113 0.004925149 -0.36331433 1.7690401 1.2599431 -0.33962065 -1.540316 0.821847 -0.54806507 -0.79151297 1.0311776 0.95561516 0.58078396 0.25199664 2.1054933 -2.059568 -1.4352922 -0.6570397 -0.5231273 0.9378365 -0.50615823 0.44422787,27
-0.7273768 2.4365435 -2.048823 -1.816284 -0.3635278 -1.1290503 0.14271864 0.23664384 1.5956342 -0.058426637 0.2901734 0.08244623 -2.1700363 0.5256085 1.5491456 0.13929087 1.9118176 -0.45472032 1.823825 -1.2422845 0.34128076 -0.48280007 0.5409087 -0.4913217 1.8252425 1.9288632 -0.58359283 -1.9369341 0.12259051 0.85715795 -0.081449054 0.1491456 -1.5551883 -0.16270612 -0.48998758 0.41475317 -0.27743226 0.6362046 -0.78877 -1.6466652 0.8349037 -0.6341929 -1.0034566 -1.1315458 -1.1032442 -0.80085844 -0.5656627 -1.7889793,28
-0.093141966 0.48018903 -0.2283654 -0.518474 0.3602332 0.52204925 1.4767333 0.50694996 -0.8545426 0.22339071 -1.4870543 1.8559175 0.63155454 -0.04605936 -1.9982771 0.028386362 -0.20273186 -0.15431601 0.7245042 -0.11624693 0.95300967 -0.7193672 1.7811915 0.75296134 -1.5044291 -0.8354718 -0.22119272 -0.22626345 -0.36584714 -1.3417712 -0.9946754 -1.0475854 -1.2279894 -2.3251152 -0.09711991 1.3839505 0.6269787 0.14411739 1.2294065 -1.7554523 -0.86594427 0.25473917 -1.3324227 -1.830186 1.2180669 1.1428871 -0.40108374 1.4013703,29
1.4662571 1.3612697 0.112582915 -0.32243547 0.784844 -1.410844 -1.5400386 0.9123026 0.5689172 -1.429974 0.7262267 0.5184848 -1.4486343 1.0083996 -0.42497143 1.3966824 0.07444514 0.9532284 -1.5995893 -1.0705606 -1.5799954 -1.5189576 0.5507695 1.9686899 2.2254198 0.26816267 0.75155675 -0.1690933 1.7893519 1.0584747 -1.535011 -1.108377 -0.315492 -0.7022835 2.0293257 0.2990912 1.734505 -0.9436847 -0.3946262 0.27347282 1.3151616 0.16773711 -0.855389 -1.155495 1.1861514 0.06939535 -0.58880424 -1.2269638,30
0.95891994 1.1663803 0.6114542 -0.36328962 -0.81478274 1.2101742 0.71397674 -0.56309205 0.15522192 -0.7927689 -0.77816993 0.81825274 -0.9851034 -1.3760378 0.16984595 0.090986095 1.4593649 -1.4809588 0.4488149 -1.026867 -0.55233014 1.1801839 0.078773856 1.2018577 0.29227766 1.3366765 -0.975755 0.07948627 0.66484886 -0.32732752 0.5727456 1.0609738 -1.6380037 -0.16559517 1.2391517 -0.98902774 1.5020106 0.1334577 -2.7226388 0.7643166 -0.08519335 1.1034673 1.223122 -0.00974966 -1.2888715 -0.65086514 -1.127389 -0.25184447,31
-0.1777726 -1.0687668 -0.50740564 0.5500142 0.78781796 -1.112999 -0.003129172 -0.5378722 0.13586347 0.9417439 -1.3823286 -0.12281493 -0.10213071 0.2851502 -0.39889514 0.24344338 3.0135167 1.4828509 -0.13452652 0.2383355 0.48026383 1.6694003 0.5834098 0.60533506 0.25473857 0.2573717 0.30909267 0.008806035 1.5104682 -0.0031193616 0.8334648 -0.21761678 0.20381756 0.040091228 0.5883541 -1.7495841 2.4528496 -0.9493333 1.4071951 -2.3534615 -0.3374765 -0.22994143 0.2544636 0.91242385 0.7195614 -1.2517612 0.66570973 -0.70123875,32
-0.93493587 0.13607655 0.022090951 0.78571856 0.29226598 0.3784609 0.5116586 1.8263915 0.13376363 3.1385539 -0.08708172 -1.0012026 -0.39971215 -1.002449 -0.17100267 -1.0079107 0.7574736 -1.3418499 0.074582465 -0.2519563 0.7657156 -1.5002067 1.5373219 0.45325404 -1.2901508 1.7181346 1.9774895 2.4441996 -0.28017414 1.2416893 0.90795213 1.4280094 -0.5548575 -0.97401756 0.4846661 0.25935102 1.2627406 0.2629997 -1.7767315 0.33869871 0.17722505 -0.052381217 -1.9136218 -0.02217827 -1.7189187 -0.15940562 -0.50512445 0.69394827,33
-1.0056641 0.27568743 -0.14405102 1.3119825 -1.0051074 0.05126108 -1.5079732 -0.074699834 -1.0069125 -0.9062107 1.1236408 0.11466533 0.7684313 1.6728027 -0.4284865 -1.6539768 0.32784963 -0.7369456 -1.4360747 0.3530601 2.6754131 -0.8897984 0.33153182 0.14514144 -0.77565986 -0.3275887 -0.7207654 0.4740736 -1.0820533 0.722125 1.4344758 -0.008507087 0.88119066 -0.7392073 1.0316143 -0.42443854 0.9324022 0.04853602 0.44505647 -1.1520005 2.558461 0.8507053 -0.6036338 1.1845071 1.0367635 0.37752303 -0.5396576 -1.270058,34
-0.6322723 -0.9152282 0.2425168 -1.6147165 0.6919708 -0.74025583 0.8785636 0.85766834 1.6909617 -1.9134552 -0.59279335 1.0645577 -2.1563258 -0.5097893 1.2636627 0.33222812 -2.2042987 2.0204628 0.6059826 -1.2892424 0.65252155 1.3054318 -0.40976468 -0.17259341 1.0183486 -0.43983224 0.086527444 1.8126897 -0.20952144 -0.21653104 1.1141726 -0.028169392 0.48877627 -0.48559508 2.1857467 0.4928077 1.1266356 -0.5883769 -1.0993353 0.9813743 -0.675931 0.08984409 1.9556249 0.33765692 -2.0968723 0.1324453 -1.5241066 -0.8619938,35
-1.7722746 -0.049662832 0.70208836 -1.2340084 1.5989805 0.07548938 0.34286577 -0.55296004 -1.0703132 -0.34170416 1.8550202 -0.861447 -0.8061453 0.60847116 1.5245433 -0.08504186 0.29084638 0.99970484 1.422179 2.2678409 -1.7491814 0.34182996 -0.26282433 1.2006398 -1.2901369 -2.0691419 -2.0302603 -1.680582 -0.7798466 -1.7211794 -0.6897252 2.0911016 0.039733503 1.2469246 1.1775576 -0.5712637 -0.4032754 -1.4345226 -1.0806726 -0.46627522 0.5970057 -0.8624584 0.42074895 -0.4317538 -0.14299521 -0.25438702 0.97755915 0.7014783,36
0.89342505 0.13572142 0.6578078 1.3091763 0.8164216 -0.06805278 -1.4287626 1.3003633 -1.6660651 3.0262513 -1.6482328 -1.0343359 0.53632486 0.4004589 0.79061514 1.300002 -0.93082756 -0.008458778 0.8351957 0.10710179 -0.7459645 -0.6466109 1.0305527 0.612332 0.077543266 1.1300287 -0.3308667 -1.277952 -0.7298864 -1.6245592 0.5853206 -0.8984508 0.45200709 0.041601997 -0.412318 -0.10389935 -0.048446085 -0.25316194 -1.4502484 1.4947051 0.25609866 0.37133166 1.0929796 1.0668787 0.574745 -0.51946086 -0.47956493 1.1346033,37
0.9098551 0.27356577 0.19801274 0.49261138 -0.2104829 1.5321916 0.30236864 0.8973716 -1.1543297 2.531459 0.7058773 -1.5039837 1.0681502 -0.6598367 0.9418253 1.0018473 -1.1883124 0.59636354 -1.1744286 -0.010615633 2.3429496 0.7977827 -1.0435404 -0.3496426 0.63465 1.1706234 -0.6576708 -0.76530486 0.7536851 1.1903931 0.99020183 1.273788 -0.1916922 0.035191767 -0.22443911 -1.5203412 -1.0825924 -1.0498335 0.3084257 0.3023512 -0.9131905 1.356249 0.10279567 -0.18263146 0.51231384 0.2993234 -0.120298885 -0.27247876,38
0.56194067 2.1983976 -1.8533324 -0.34483042 -2.109787 -1.055192 0.5467308 0.72578186 2.576702 -0.5680294 0.24001752 1.2509639 -1.4334525 1.0287428 1.0177921 -0.8892631 -0.9737861 -2.1651247 0.96447295 -1.6173339 0.14234863 -0.4714276 -1.1066978 0.9217431 1.3114008 -1.2875068 1.0186205 0.7933761 0.045641698 -0.63769513 1.0596515 -0.42847538 0.59183455 -0.8790856 0.17758131 1.2926733 -0.5503995 -0.7542649 -0.33604768 0.78927106 0.73993045 -1.5162597 0.16703752 -0.6034023 -0.7377882 0.24915181 -0.1425389 -0.26209873,39
0.5734989 0.21447143 2.132146 -0.9508018 -1.0181241 1.394381 -1.6823294 -1.4327143 0.8849525 -0.47401085 0.9478223 -1.173726 -0.40261006 -0.60148525 -1.3582215 0.8550481 -0.7256216 -2.9635367 0.2704546 1.6976897 -0.9688775 -2.200319 -0.40662342 -0.6653782 -1.1519996 -0.65439457 -0.26160482 -0.7136395 -0.5109686 -0.9484042 -0.40782335 -1.2347574 -0.9583016 0.72935337 0.49670774 -0.4328684 -0.4466134 0.57972157 -0.3177925 0.06719102 -0.36880252 -0.17048444 1.8249046 -1.7556137 1.0182186 -1.1319765 1.6278367 -0.7902702,40
-0.73928756 1.2809966 0.5623357 0.2923978 0.21590228 -0.8024516 1.0025371 0.56694424 -1.8613867 0.8811729 0.8107784 0.048345193 -2.5637014 -1.363851 -0.9781883 -0.42882064 1.3128773 -1.0433903 -0.21494722 -1.4288892 -1.2406825 -0.65135086 0.06155314 -1.8431171 0.4113235 -0.29126388 -1.1889349 1.0970762 1.379367 0.14670724 -0.08500956 -0.5349351 0.3123839 -1.5058695 -0.3767815 0.3139781 -0.6446086 -0.8038924 -0.82738996 1.4718852 -0.68391204 -1.7920489 -1.2274287 0.05504063 -0.8746309 0.55891913 0.06010628 -2.1299217,41
-2.7111452 -0.8486831 -0.8078497 -0.92642444 -1.2775412 -0.7240398 -0.48688713 1.2833018 0.61195266 1.3493913 0.4255929 -1.8968349 0.90562505 -0.32946315 -0.1123719 -2.0936372 0.050464835 -0.091457255 1.0337083 -0.92847395 1.3323952 0.15670328 -0.8223293 0.72552806 0.5943683 2.3014982 1.3971773 2.2443774 -0.5719179 0.0088939015 1.3085705 -0.28142208 0.12849776 -0.46457717 1.9958096 0.78002197 0.1332435 -0.37440166 1.4711303 0.8293244 -0.73234874 -0.031773645 0.49912047 -0.42299247 -0.4737519 -1.1820877 1.6938101 0.20069323,42
0.44643742 0.52965075 0.19933109 -0.3456296 0.018491985 -0.52752125 0.5673741 1.9725425 0.30004776 0.3864882 2.7819357 0.86316746 0.23359548 1.2637254 -1.6678509 0.83346766 -0.07429784 -2.6227865 -1.2201551 0.31673312 -0.7448055 0.25039864 -0.54032546 0.33381224 2.140961 -1.332794 -0.43170223 -0.98761845 -1.321709 -0.5786361 0.17632782 -1.1704295 -1.2030112 1.297399 1.1672325 -0.7912338 0.041197106 -0.32233894 -0.04339505 -0.4516476 -0.2868096 -0.061778814 0.7797757 -1.2957923 0.09284259 0.41751307 0.4840595 0.027467255,43
-0.113761485 1.7333236 -1.4273044 -0.016490627 0.100641295 0.08066384 0.71805984 -0.37381884 0.48199224 -0.6225694 -0.49586874 -0.5273675 1.6902704 0.797626 -0.282027 0.21714194 0.21041681 1.4158775 -0.015069078 -0.98576033 -0.96662056 0.7870338 -0.53636193 0.27117172 -0.92541 0.16002828 1.5560871 -0.92108864 2.39908 -0.34847575 -0.40640944 -0.49628145 0.041539144 -0.53011566 -0.2650218 -0.13147955 0.07650964 -1.3310378 -0.050921682 1.3694599 1.1525081 -0.8893814 -0.8997765 1.1862996 -1.0550398 0.34811038 0.3198061 -0.667772,44
